country,year,iso_code,population,gdp,biofuel_electricity,biofuel_share_elec,coal_electricity,coal_share_elec,electricity_demand,electricity_generation,gas_electricity,gas_share_elec,greenhouse_gas_emissions,hydro_electricity,hydro_share_elec,net_elec_imports,nuclear_electricity,nuclear_share_elec,oil_electricity,oil_share_elec,solar_electricity,solar_share_elec,wind_electricity,wind_share_elec
South Africa,1987,ZAF,36119328.0,223000000000.0,,,142.773,93.7,,152.373,0.0,0.0,,1.617,1.061,,6.167,4.047,0.042,0.028,0.0,0.0,0.0,0.0
South Africa,1988,ZAF,37393848.0,233000000000.0,,,143.032,90.446,,158.141,0.0,0.0,,3.162,1.999,,10.493,6.635,0.051,0.032,0.0,0.0,0.0,0.0
South Africa,1989,ZAF,38668684.0,237000000000.0,,,148.462,90.881,,163.359,0.0,0.0,,2.759,1.689,,11.099,6.794,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1990,ZAF,39877568.0,235000000000.0,,,155.926,93.243,,167.226,0.0,0.0,,1.01,0.604,,8.449,5.052,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1991,ZAF,40910964.0,238000000000.0,,,155.388,92.319,,168.316,0.0,0.0,,1.98,1.176,,9.144,5.433,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1992,ZAF,41760756.0,239000000000.0,,,156.717,93.234,,168.09,0.0,0.0,,0.752,0.447,,9.288,5.526,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1993,ZAF,42525444.0,247000000000.0,,,165.96,94.994,,174.706,0.0,0.0,,0.146,0.084,,7.255,4.153,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1994,ZAF,43267980.0,262000000000.0,,,169.402,93.237,,181.69,0.0,0.0,,1.074,0.591,,9.697,5.337,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1995,ZAF,43986088.0,278000000000.0,,,173.551,92.98,,186.655,0.0,0.0,,0.529,0.283,,11.301,6.054,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1996,ZAF,44661608.0,297000000000.0,,,184.718,92.317,,200.092,0.0,0.0,,1.319,0.659,,11.775,5.885,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1997,ZAF,45285052.0,312000000000.0,,,192.869,91.684,,210.362,0.0,0.0,,2.092,0.994,,12.647,6.012,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1998,ZAF,45852172.0,320000000000.0,,,187.527,91.31,,205.374,0.0,0.0,,1.595,0.777,,13.601,6.623,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1999,ZAF,46364680.0,335000000000.0,,,186.662,91.946,,203.012,0.0,0.0,,0.726,0.358,,12.837,6.323,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,2000,ZAF,46813272.0,356000000000.0,0.48,0.228,196.07,93.07,223.0,210.67,0.0,0.0,168.41,1.1,0.522,12.33,13.01,6.176,0.0,0.0,0.01,0.005,0.0,0.0
South Africa,2001,ZAF,47229712.0,375000000000.0,0.42,0.2,197.23,93.874,212.3,210.1,0.0,0.0,169.39,1.72,0.819,2.2,10.72,5.102,0.0,0.0,0.01,0.005,0.0,0.0
South Africa,2002,ZAF,47661516.0,396000000000.0,0.46,0.209,206.03,93.408,222.82,220.57,0.0,0.0,176.96,2.08,0.943,2.25,11.99,5.436,0.0,0.0,0.01,0.005,0.0,0.0
South Africa,2003,ZAF,48104044.0,414000000000.0,0.41,0.175,220.31,94.057,232.16,234.23,0.0,0.0,189.18,0.83,0.354,-2.07,12.66,5.405,0.0,0.0,0.01,0.004,0.01,0.004
South Africa,2004,ZAF,48556064.0,439000000000.0,0.38,0.155,229.88,93.978,241.17,244.61,0.0,0.0,197.38,0.95,0.388,-3.44,13.37,5.466,0.0,0.0,0.02,0.008,0.01,0.004
South Africa,2005,ZAF,49017156.0,470000000000.0,0.43,0.176,231.76,94.623,242.59,244.93,0.09,0.037,199.05,1.33,0.543,-2.34,11.29,4.609,0.0,0.0,0.02,0.008,0.01,0.004
South Africa,2006,ZAF,49491764.0,506000000000.0,0.41,0.162,240.42,94.724,250.85,253.81,0.02,0.008,206.47,2.9,1.143,-2.96,10.03,3.952,0.0,0.0,0.02,0.008,0.01,0.004
South Africa,2007,ZAF,49996096.0,543000000000.0,0.43,0.163,247.58,93.962,260.34,263.49,0.09,0.034,213.44,2.87,1.089,-3.15,11.32,4.296,1.17,0.444,0.02,0.008,0.01,0.004
South Africa,2008,ZAF,50565816.0,572000000000.0,0.46,0.178,243.3,94.196,254.69,258.29,0.09,0.035,209.06,1.26,0.488,-3.6,13.0,5.033,0.14,0.054,0.02,0.008,0.02,0.008
South Africa,2009,ZAF,51170780.0,575000000000.0,0.45,0.18,234.74,94.062,247.8,249.56,0.01,0.004,201.62,1.45,0.581,-1.76,12.81,5.133,0.05,0.02,0.02,0.008,0.03,0.012
South Africa,2010,ZAF,51784928.0,608000000000.0,0.4,0.154,243.45,93.779,257.13,259.6,0.82,0.316,209.65,1.14,0.439,-2.47,13.53,5.212,0.2,0.077,0.03,0.012,0.03,0.012
South Africa,2011,ZAF,52443320.0,645000000000.0,0.41,0.156,244.44,93.106,259.47,262.54,0.89,0.339,210.92,3.06,1.166,-3.07,12.9,4.914,0.72,0.274,0.08,0.03,0.04,0.015
South Africa,2012,ZAF,53145036.0,661000000000.0,0.42,0.163,239.68,92.924,252.9,257.93,1.78,0.69,208.11,1.02,0.395,-5.03,12.97,5.028,1.93,0.748,0.09,0.035,0.04,0.016
South Africa,2013,ZAF,53873608.0,677000000000.0,0.48,0.187,233.49,91.157,251.64,256.14,3.02,1.179,204.69,1.1,0.429,-4.5,14.11,5.509,3.66,1.429,0.24,0.094,0.04,0.016
South Africa,2014,ZAF,54729556.0,687000000000.0,0.36,0.141,229.77,90.191,252.1,254.76,3.14,1.233,201.67,1.8,0.707,-2.66,13.79,5.413,3.76,1.476,1.07,0.42,1.07,0.42
South Africa,2015,ZAF,55876504.0,696000000000.0,0.32,0.128,227.3,90.775,248.85,250.4,0.0,0.0,197.8,0.73,0.292,-1.55,12.24,4.888,3.99,1.593,2.75,1.098,3.07,1.226
South Africa,2016,ZAF,56422272.0,701000000000.0,0.33,0.13,229.58,90.718,247.08,253.07,0.0,0.0,197.06,0.62,0.245,-5.99,15.03,5.939,0.03,0.012,3.27,1.292,4.21,1.664
South Africa,2017,ZAF,56641208.0,709000000000.0,0.39,0.153,228.7,89.532,248.81,255.44,0.0,0.0,196.19,0.78,0.305,-6.63,14.19,5.555,0.12,0.047,4.24,1.66,7.02,2.748
South Africa,2018,ZAF,57339632.0,719000000000.0,0.43,0.168,231.01,90.122,251.63,256.33,0.0,0.0,198.55,1.1,0.429,-4.7,11.58,4.518,1.23,0.48,4.57,1.783,6.41,2.501
South Africa,2019,ZAF,58087060.0,722000000000.0,0.43,0.17,225.26,89.187,247.4,252.57,0.0,0.0,193.38,0.74,0.293,-5.17,13.25,5.246,1.36,0.538,4.9,1.94,6.63,2.625
South Africa,2020,ZAF,58801928.0,676000000000.0,0.43,0.18,214.06,89.393,235.64,239.46,0.0,0.0,183.65,1.47,0.614,-3.82,9.9,4.134,1.49,0.622,5.7,2.38,6.41,2.677
South Africa,2021,ZAF,59392256.0,709000000000.0,0.43,0.176,210.81,86.288,240.74,244.31,0.0,0.0,181.86,2.02,0.827,-3.57,12.35,5.055,3.27,1.338,6.78,2.775,8.65,3.541
South Africa,2022,ZAF,59893884.0,724000000000.0,0.43,0.18,201.57,84.441,235.07,238.71,0.0,0.0,174.18,3.1,1.299,-3.64,10.1,4.231,3.68,1.542,10.13,4.244,9.7,4.064
South Africa,2023,ZAF,60414496.0,,0.43,0.188,185.29,81.143,225.67,228.35,0.0,0.0,161.6,1.96,0.858,-2.68,8.16,3.573,5.32,2.33,15.57,6.818,11.62,5.089
Spain,1983,ESP,38169764.0,544000000000.0,,,,,,,,,,27.047,,,10.661,,,,0.0,,0.0,
Spain,1984,ESP,38329928.0,549000000000.0,,,,,,,,,,31.484,,,23.086,,,,0.0,,0.0,
Spain,1985,ESP,38471924.0,566000000000.0,,,54.605,43.145,,126.562,2.514,1.986,,31.287,24.721,,28.044,22.158,7.747,6.121,0.0,0.0,0.0,0.0
Spain,1986,ESP,38590808.0,590000000000.0,,,54.808,42.64,,128.537,2.118,1.648,,26.494,20.612,,37.458,29.142,6.187,4.813,0.0,0.0,0.0,0.0
Spain,1987,ESP,38694532.0,633000000000.0,,,54.724,41.25,,132.665,1.496,1.128,,27.383,20.641,,41.271,31.109,6.436,4.851,0.0,0.0,0.0,0.0
Spain,1988,ESP,38781724.0,675000000000.0,,,43.071,31.04,,138.759,1.365,0.984,,35.246,25.401,,50.466,36.37,6.937,4.999,0.0,0.0,0.0,0.0
Spain,1989,ESP,38847320.0,720000000000.0,,,59.622,40.544,,147.055,1.398,0.951,,19.349,13.158,,56.126,38.167,9.138,6.214,0.006,0.004,0.013,0.009
Spain,1990,ESP,38889888.0,756000000000.0,0.54,0.357,59.74,39.521,150.74,151.16,1.51,0.999,66.1,25.47,16.85,-0.42,54.27,35.902,9.61,6.358,0.01,0.007,0.01,0.007
Spain,1991,ESP,38997064.0,787000000000.0,0.54,0.349,58.8,38.007,154.03,154.71,1.36,0.879,66.12,27.25,17.614,-0.68,55.58,35.925,11.16,7.213,0.01,0.006,0.01,0.006
Spain,1992,ESP,39202248.0,803000000000.0,0.57,0.364,64.22,40.996,157.29,156.65,1.71,1.092,74.03,18.92,12.078,0.64,55.78,35.608,15.34,9.793,0.01,0.006,0.1,0.064
Spain,1993,ESP,39420540.0,794000000000.0,0.58,0.374,62.42,40.24,156.39,155.12,1.2,0.774,68.87,24.42,15.743,1.27,56.06,36.14,10.31,6.646,0.01,0.006,0.12,0.077
Spain,1994,ESP,39623732.0,820000000000.0,0.64,0.4,61.57,38.436,162.05,160.19,3.24,2.023,69.52,28.24,17.629,1.86,55.31,34.528,11.01,6.873,0.01,0.006,0.17,0.106
Spain,1995,ESP,39814568.0,855000000000.0,1.01,0.612,65.91,39.929,169.56,165.07,3.75,2.272,76.88,23.08,13.982,4.49,55.46,33.598,15.57,9.432,0.02,0.012,0.27,0.164
Spain,1996,ESP,39996476.0,885000000000.0,1.08,0.624,53.94,31.141,174.27,173.21,6.79,3.92,66.81,39.79,22.972,1.06,56.33,32.521,14.9,8.602,0.02,0.012,0.36,0.208
Spain,1997,ESP,40180048.0,926000000000.0,1.46,0.772,62.67,33.136,186.06,189.13,18.17,9.607,81.47,34.75,18.374,-3.07,55.3,29.239,16.02,8.47,0.02,0.011,0.74,0.391
Spain,1998,ESP,40362356.0,977000000000.0,1.53,0.791,61.58,31.842,196.79,193.39,16.21,8.382,81.94,33.99,17.576,3.4,58.99,30.503,19.72,10.197,0.02,0.01,1.35,0.698
Spain,1999,ESP,40542232.0,1030000000000.0,1.62,0.788,73.61,35.797,211.35,205.63,19.06,9.269,99.39,22.82,11.098,5.72,58.85,28.619,26.9,13.082,0.03,0.015,2.74,1.332
Spain,2000,ESP,40741652.0,1100000000000.0,1.49,0.674,79.09,35.8,225.36,220.92,20.18,9.135,104.04,28.26,12.792,4.44,62.21,28.16,24.95,11.294,0.01,0.005,4.73,2.141
Spain,2001,ESP,40966448.0,1150000000000.0,1.63,0.699,70.27,30.15,236.52,233.07,23.36,10.023,98.48,40.89,17.544,3.45,63.71,27.335,26.43,11.34,0.02,0.009,6.76,2.9
Spain,2002,ESP,41477652.0,1190000000000.0,2.59,1.08,81.18,33.838,245.24,239.91,32.39,13.501,115.62,21.22,8.845,5.33,63.02,26.268,30.15,12.567,0.02,0.008,9.34,3.893
Spain,2003,ESP,42230268.0,1240000000000.0,3.18,1.236,74.73,29.044,258.56,257.3,39.37,15.301,110.45,40.48,15.733,1.26,61.88,24.05,25.57,9.938,0.02,0.008,12.07,4.691
Spain,2004,ESP,42959672.0,1290000000000.0,3.33,1.204,79.1,28.596,273.58,276.61,55.46,20.05,124.24,31.08,11.236,-3.03,63.61,22.996,28.31,10.235,0.02,0.007,15.7,5.676
Spain,2005,ESP,43685372.0,1350000000000.0,2.65,0.915,79.06,27.313,288.12,289.46,79.01,27.296,137.52,18.39,6.353,-1.34,57.54,19.878,31.58,10.91,0.05,0.017,21.18,7.317
Spain,2006,ESP,44422824.0,1420000000000.0,2.77,0.937,66.74,22.579,292.31,295.59,90.57,30.64,127.93,25.96,8.782,-3.28,60.13,20.342,26.0,8.796,0.12,0.041,23.3,7.883
Spain,2007,ESP,45245784.0,1480000000000.0,2.9,0.961,72.8,24.117,296.11,301.86,94.8,31.405,132.48,27.31,9.047,-5.75,55.1,18.253,20.86,6.91,0.52,0.172,27.57,9.133
Spain,2008,ESP,45966544.0,1510000000000.0,3.26,1.052,48.71,15.724,298.75,309.79,120.8,38.994,120.9,23.36,7.541,-11.04,58.97,19.035,19.16,6.185,2.58,0.833,32.95,10.636
Spain,2009,ESP,46367772.0,1470000000000.0,3.49,1.2,35.91,12.352,282.62,290.72,107.75,37.063,103.22,26.41,9.084,-8.1,52.76,18.148,20.22,6.955,6.06,2.084,38.12,13.112
Spain,2010,ESP,46572776.0,1480000000000.0,4.01,1.347,25.33,8.506,289.47,297.8,94.85,31.85,85.84,42.3,14.204,-8.33,61.99,20.816,17.86,5.997,7.19,2.414,44.27,14.866
Spain,2011,ESP,46729232.0,1480000000000.0,4.61,1.581,43.98,15.085,285.45,291.54,85.51,29.33,98.34,30.6,10.496,-6.09,57.72,19.798,16.8,5.763,9.4,3.224,42.92,14.722
Spain,2012,ESP,46756084.0,1430000000000.0,4.98,1.694,55.07,18.734,282.75,293.95,73.31,24.94,103.22,20.55,6.991,-11.2,61.47,20.912,17.13,5.828,11.97,4.072,49.47,16.829
Spain,2013,ESP,46603460.0,1410000000000.0,5.8,2.061,39.94,14.19,274.71,281.46,57.54,20.443,80.75,36.87,13.1,-6.75,56.73,20.156,15.84,5.628,13.1,4.654,55.64,19.768
Spain,2014,ESP,46464548.0,1430000000000.0,5.41,1.971,43.81,15.963,271.03,274.44,47.27,17.224,79.32,39.17,14.273,-3.41,57.31,20.883,15.79,5.754,13.67,4.981,52.01,18.951
Spain,2015,ESP,46431344.0,1490000000000.0,5.76,2.078,51.37,18.534,277.04,277.17,52.5,18.941,91.06,28.14,10.153,-0.13,57.2,20.637,19.02,6.862,13.86,5.001,49.32,17.794
Spain,2016,ESP,46473320.0,1530000000000.0,5.69,2.102,36.43,13.458,278.37,270.7,52.83,19.516,76.59,36.4,13.447,7.67,58.63,21.659,18.18,6.716,13.64,5.039,48.9,18.064
Spain,2017,ESP,46584168.0,1580000000000.0,6.08,2.232,45.13,16.569,281.55,272.38,64.04,23.511,89.67,18.32,6.726,9.17,58.04,21.308,17.24,6.329,14.4,5.287,49.13,18.037
Spain,2018,ESP,46792044.0,1620000000000.0,5.91,2.178,37.34,13.758,282.5,271.4,58.0,21.371,78.94,34.33,12.649,11.1,55.77,20.549,16.42,6.05,12.74,4.694,50.89,18.751
Spain,2019,ESP,47131372.0,1650000000000.0,5.57,2.059,12.86,4.754,277.38,270.52,83.71,30.944,66.73,24.65,9.112,6.86,58.35,21.57,14.61,5.401,15.1,5.582,55.65,20.571
Spain,2020,ESP,47363808.0,1460000000000.0,6.14,2.366,5.52,2.127,262.75,259.47,69.74,26.878,51.66,30.51,11.759,3.28,58.3,22.469,12.12,4.671,20.67,7.966,56.44,21.752
Spain,2021,ESP,47486932.0,1540000000000.0,6.94,2.563,4.86,1.795,271.6,270.75,71.5,26.408,52.4,29.63,10.944,0.85,56.56,20.89,12.08,4.462,27.1,10.009,62.06,22.922
Spain,2022,ESP,47558632.0,1630000000000.0,6.8,2.375,7.86,2.746,266.47,286.27,86.1,30.077,62.34,17.59,6.145,-19.8,58.59,20.467,11.69,4.084,35.72,12.478,61.9,21.623
Spain,2023,ESP,47519628.0,,5.86,2.172,3.9,1.446,255.82,269.75,63.24,23.444,46.95,20.01,7.418,-13.93,56.8,21.057,10.73,3.978,45.08,16.712,64.13,23.774
United Kingdom,1983,GBR,56501616.0,1200000000000.0,,,,,,,,,,4.536,,,49.928,,,,0.0,,0.0,
United Kingdom,1984,GBR,56568252.0,1230000000000.0,,,,,,,,,,4.536,,,53.979,,,,0.001,,0.0,
United Kingdom,1985,GBR,56643040.0,1280000000000.0,,,177.163,59.433,,298.089,2.896,0.972,,3.954,1.327,,61.095,20.496,48.307,16.206,0.001,0.0,0.0,0.0
United Kingdom,1986,GBR,56721912.0,1330000000000.0,,,201.361,66.882,,301.071,1.743,0.579,,4.768,1.584,,59.079,19.623,31.235,10.375,0.001,0.0,0.0,0.0
United Kingdom,1987,GBR,56826320.0,1400000000000.0,,,209.924,69.485,,302.112,4.532,1.5,,4.187,1.386,,55.238,18.284,26.268,8.695,0.0,0.0,0.0,0.0
United Kingdom,1988,GBR,56952648.0,1470000000000.0,,,203.374,65.854,,308.825,4.778,1.547,,4.885,1.582,,63.456,20.548,28.393,9.194,0.001,0.0,0.0,0.0
United Kingdom,1989,GBR,57076096.0,1500000000000.0,,,199.938,63.556,,314.585,4.949,1.573,,4.768,1.516,,71.734,22.803,29.442,9.359,0.0,0.0,0.009,0.003
United Kingdom,1990,GBR,57210444.0,1510000000000.0,0.6,0.188,206.44,64.563,331.69,319.75,5.0,1.564,225.43,5.12,1.601,11.94,65.75,20.563,36.83,11.518,0.0,0.0,0.01,0.003
United Kingdom,1991,GBR,57359452.0,1490000000000.0,0.69,0.214,211.46,65.492,339.29,322.88,5.82,1.803,226.06,4.54,1.406,16.41,70.54,21.847,29.82,9.236,0.0,0.0,0.01,0.003
United Kingdom,1992,GBR,57509240.0,1490000000000.0,0.93,0.29,193.64,60.316,337.73,321.04,12.58,3.919,213.53,5.35,1.666,16.69,76.81,23.925,31.7,9.874,0.0,0.0,0.03,0.009
United Kingdom,1993,GBR,57647464.0,1530000000000.0,1.2,0.371,171.25,53.001,339.83,323.11,34.04,10.535,196.52,4.3,1.331,16.72,89.35,27.653,22.75,7.041,0.0,0.0,0.22,0.068
United Kingdom,1994,GBR,57785900.0,1590000000000.0,1.52,0.465,161.34,49.406,343.45,326.56,53.26,16.309,192.33,5.12,1.568,16.89,88.28,27.033,16.7,5.114,0.0,0.0,0.34,0.104
United Kingdom,1995,GBR,57930364.0,1620000000000.0,1.64,0.486,155.21,45.999,353.73,337.42,63.74,18.89,195.52,4.65,1.378,16.31,88.96,26.365,22.83,6.766,0.0,0.0,0.39,0.116
United Kingdom,1996,GBR,58078584.0,1660000000000.0,1.8,0.513,147.27,41.973,367.62,350.87,84.09,23.966,195.27,3.4,0.969,16.75,94.67,26.982,19.15,5.458,0.0,0.0,0.49,0.14
United Kingdom,1997,GBR,58250192.0,1710000000000.0,2.11,0.602,121.97,34.782,367.24,350.67,110.96,31.642,179.54,4.4,1.255,16.57,98.15,27.989,12.41,3.539,0.0,0.0,0.67,0.191
United Kingdom,1998,GBR,58438320.0,1770000000000.0,2.65,0.731,122.97,33.903,375.42,362.71,117.8,32.478,184.83,5.12,1.412,12.71,99.49,27.43,13.8,3.805,0.0,0.0,0.88,0.243
United Kingdom,1999,GBR,58635204.0,1820000000000.0,3.43,0.932,106.18,28.842,382.39,368.15,142.9,38.816,181.25,5.34,1.45,14.24,95.13,25.84,14.32,3.89,0.0,0.0,0.85,0.231
United Kingdom,2000,GBR,58850044.0,1890000000000.0,3.88,1.029,119.95,31.812,391.23,377.06,148.08,39.272,196.82,5.09,1.35,14.17,85.06,22.559,14.06,3.729,0.0,0.0,0.94,0.249
United Kingdom,2001,GBR,59092016.0,1940000000000.0,4.53,1.177,131.46,34.166,395.17,384.77,141.91,36.882,203.54,4.05,1.053,10.4,90.09,23.414,11.77,3.059,0.0,0.0,0.96,0.249
United Kingdom,2002,GBR,59355688.0,1980000000000.0,5.08,1.312,124.28,32.094,395.65,387.24,152.28,39.324,201.71,4.79,1.237,8.41,87.85,22.686,11.71,3.024,0.0,0.0,1.25,0.323
United Kingdom,2003,GBR,59649800.0,2050000000000.0,6.17,1.549,138.46,34.771,400.37,398.21,148.88,37.387,213.75,3.23,0.811,2.16,88.69,22.272,11.49,2.885,0.0,0.0,1.29,0.324
United Kingdom,2004,GBR,59995852.0,2100000000000.0,7.36,1.868,131.79,33.456,401.41,393.92,157.06,39.871,211.15,4.84,1.229,7.49,80.0,20.309,10.93,2.775,0.0,0.0,1.94,0.492
United Kingdom,2005,GBR,60383740.0,2160000000000.0,9.1,2.284,134.64,33.799,406.67,398.35,152.64,38.318,213.22,4.92,1.235,8.32,81.62,20.49,12.52,3.143,0.01,0.003,2.9,0.728
United Kingdom,2006,GBR,60803700.0,2210000000000.0,9.28,2.336,148.85,37.468,404.79,397.27,140.83,35.449,222.21,4.59,1.155,7.52,75.45,18.992,14.04,3.534,0.01,0.003,4.22,1.062
United Kingdom,2007,GBR,61260680.0,2270000000000.0,9.32,2.349,135.94,34.258,402.02,396.81,165.79,41.781,220.65,5.08,1.28,5.21,63.03,15.884,12.37,3.117,0.01,0.003,5.27,1.328
United Kingdom,2008,GBR,61742152.0,2250000000000.0,9.65,2.481,124.38,31.978,399.98,388.96,176.22,45.305,215.63,5.14,1.321,11.02,52.49,13.495,13.93,3.581,0.02,0.005,7.13,1.833
United Kingdom,2009,GBR,62243384.0,2150000000000.0,10.71,2.843,103.04,27.349,379.62,376.76,166.5,44.193,190.13,5.23,1.388,2.86,69.1,18.341,12.88,3.419,0.02,0.005,9.28,2.463
United Kingdom,2010,GBR,62760048.0,2190000000000.0,12.26,3.209,107.59,28.16,384.72,382.06,175.65,45.974,197.6,3.59,0.94,2.66,62.14,16.264,10.5,2.748,0.04,0.01,10.29,2.693
United Kingdom,2011,GBR,63286360.0,2220000000000.0,13.31,3.617,108.44,29.47,374.19,367.97,146.5,39.813,183.85,5.69,1.546,6.22,68.98,18.746,8.85,2.405,0.24,0.065,15.96,4.337
United Kingdom,2012,GBR,63808728.0,2260000000000.0,14.74,4.051,142.79,39.242,375.73,363.87,100.17,27.529,195.48,5.31,1.459,11.86,70.41,19.35,9.26,2.545,1.35,0.371,19.84,5.452
United Kingdom,2013,GBR,64302296.0,2300000000000.0,18.1,5.052,130.26,36.357,372.71,358.28,95.84,26.75,181.62,4.7,1.312,14.43,70.61,19.708,8.36,2.333,2.01,0.561,28.4,7.927
United Kingdom,2014,GBR,64773504.0,2370000000000.0,22.62,6.691,100.24,29.65,358.6,338.08,100.89,29.842,156.49,5.89,1.742,20.52,63.75,18.856,8.69,2.57,4.05,1.198,31.95,9.45
United Kingdom,2015,GBR,65224368.0,2430000000000.0,29.26,8.635,75.88,22.392,359.98,338.87,99.88,29.474,134.8,6.3,1.859,21.11,70.34,20.757,9.41,2.777,7.53,2.222,40.27,11.884
United Kingdom,2016,GBR,65655204.0,2480000000000.0,30.07,8.865,30.67,9.042,356.93,339.18,143.13,42.199,113.1,5.37,1.583,17.75,71.73,21.148,10.64,3.137,10.41,3.069,37.16,10.956
United Kingdom,2017,GBR,66064808.0,2540000000000.0,31.9,9.432,22.53,6.661,352.98,338.22,136.75,40.432,102.21,5.88,1.739,14.76,70.34,20.797,9.71,2.871,11.46,3.388,49.65,14.68
United Kingdom,2018,GBR,66432996.0,2580000000000.0,34.98,10.513,16.83,5.058,351.84,332.73,131.49,39.519,94.72,5.44,1.635,19.11,65.06,19.553,9.34,2.807,12.67,3.808,56.91,17.104
United Kingdom,2019,GBR,66778660.0,2620000000000.0,37.4,11.547,6.92,2.137,345.06,323.89,131.99,40.751,85.9,5.93,1.831,21.17,56.18,17.345,9.2,2.84,12.42,3.835,63.84,19.71
United Kingdom,2020,GBR,67059472.0,2330000000000.0,39.36,12.615,5.49,1.76,330.37,312.02,111.42,35.709,76.0,6.86,2.199,18.35,50.28,16.114,10.33,3.311,12.9,4.134,75.38,24.159
United Kingdom,2021,GBR,67281040.0,2510000000000.0,39.88,12.921,6.51,2.109,333.49,308.65,123.17,39.906,82.89,5.5,1.782,24.84,45.9,14.871,10.89,3.528,12.14,3.933,64.66,20.949
United Kingdom,2022,GBR,67508936.0,2620000000000.0,35.45,10.871,5.57,1.708,321.88,326.09,125.3,38.425,83.43,5.32,1.631,-4.21,47.72,14.634,12.55,3.849,13.92,4.269,80.26,24.613
United Kingdom,2023,GBR,67736800.0,,33.85,11.534,4.06,1.383,316.9,293.49,100.52,34.25,69.73,5.23,1.782,23.41,41.29,14.069,12.57,4.283,13.51,4.603,82.46,28.096
United States,1983,USA,230389968.0,7070000000000.0,,,,,,,,,,338.678,,,309.134,,,,0.003,,0.003,
United States,1984,USA,232766288.0,7580000000000.0,,,,,,,,,,327.587,,,344.877,,,,0.005,,0.007,
United States,1985,USA,235146176.0,7870000000000.0,,,1507.665,56.74,,2657.15,313.92,11.814,,287.182,10.808,,403.885,15.2,107.744,4.055,0.011,0.0,0.006,0.0
United States,1986,USA,237512784.0,8150000000000.0,,,1490.141,55.683,,2676.113,267.213,9.985,,296.975,11.097,,435.83,16.286,146.865,5.488,0.014,0.001,0.004,0.0
United States,1987,USA,239853168.0,8430000000000.0,,,1573.958,56.776,,2772.205,293.141,10.574,,255.41,9.213,,479.232,17.287,127.411,4.596,0.011,0.0,0.004,0.0
United States,1988,USA,242287808.0,8790000000000.0,,,1656.616,56.842,,2914.446,271.829,9.327,,228.385,7.836,,554.708,19.033,160.107,5.494,0.009,0.0,0.001,0.0
United States,1989,USA,244954096.0,9090000000000.0,,,1711.443,54.238,,3155.45,379.171,12.016,,274.724,8.706,,557.216,17.659,176.73,5.601,0.253,0.008,2.133,0.068
United States,1990,USA,248083728.0,9250000000000.0,,,1725.155,53.364,,3232.78,400.823,12.399,,292.281,9.041,,607.223,18.783,135.979,4.206,0.371,0.011,2.817,0.087
United States,1991,USA,251560192.0,9220000000000.0,,,1722.536,52.665,,3270.724,410.272,12.544,,287.326,8.785,,644.805,19.714,128.765,3.937,0.478,0.015,2.981,0.091
United States,1992,USA,255175328.0,9550000000000.0,,,1757.501,53.511,,3284.39,434.489,13.229,,251.426,7.655,,651.343,19.831,107.693,3.279,0.409,0.012,2.917,0.089
United States,1993,USA,258779760.0,9810000000000.0,,,1831.211,53.785,,3404.678,446.158,13.104,,279.251,8.202,,642.412,18.869,121.278,3.562,0.475,0.014,3.036,0.089
United States,1994,USA,262273584.0,10200000000000.0,,,1832.272,52.978,,3458.526,494.859,14.308,,259.341,7.499,,674.147,19.492,113.872,3.293,0.502,0.015,3.482,0.101
United States,1995,USA,265660560.0,10500000000000.0,,,1853.007,51.944,,3567.331,533.396,14.952,,311.22,8.724,,708.844,19.87,80.166,2.247,0.514,0.014,3.196,0.09
United States,1996,USA,268984352.0,10900000000000.0,,,1945.754,53.114,,3663.386,489.307,13.357,,347.549,9.487,,710.241,19.388,87.539,2.39,0.541,0.015,3.267,0.089
United States,1997,USA,272395424.0,11400000000000.0,,,1998.243,53.769,,3716.377,515.482,13.871,,355.973,9.578,,661.731,17.806,99.521,2.678,0.533,0.014,3.321,0.089
United States,1998,USA,275835008.0,11900000000000.0,,,2029.041,52.623,,3855.808,571.244,14.815,,322.089,8.353,,709.16,18.392,138.495,3.592,0.525,0.014,3.056,0.079
United States,1999,USA,279181568.0,12400000000000.0,,,2037.863,51.774,,3936.098,598.275,15.2,,316.605,8.044,,766.583,19.476,126.947,3.225,0.518,0.013,4.533,0.115
United States,2000,USA,282398560.0,12900000000000.0,60.73,1.597,1966.27,51.715,3835.86,3802.1,614.99,16.175,2171.62,270.03,7.102,33.76,753.89,19.828,116.02,3.051,0.49,0.013,5.59,0.147
United States,2001,USA,285470496.0,13100000000000.0,49.75,1.335,1903.96,51.078,3749.6,3727.57,639.13,17.146,2137.31,208.14,5.584,22.03,768.83,20.626,135.59,3.637,0.54,0.014,6.74,0.181
